ID_Empleado,Edad,Genero,Departamento,Anios_En_La_Empresa,Ingreso_Mensual,Satisfaccion_Laboral,Balance_Vida_Trabajo,Horas_Extras,Rol_Trabajo,Anios_Desde_Ultima_Promocion,Veces_Entrenamiento_Ano,Rotacion
623e571d-9245-40c8-a23c-89030005ed98,53,Male,Marketing,0,8349,3,2,Yes,Analyst,1,7,No
32aa751f-3463-4216-9d86-3ca6e51ad6b7,32,Female,HR,15,6405,1,1,Yes,Executive,1,1,No
61946f02-76f0-46fa-a1fb-2d73dc1a928b,36,Female,HR,19,2149,0,0,No,Executive,2,5,No
2c7a6c17-778b-4ce0-ae32-bedffe9e17c8,22,Male,IT,15,6494,3,3,No,Manager,6,0,No
010624d4-f970-44aa-bada-91cb99a7cdb3,18,Male,Marketing,11,6980,1,4,Yes,Analyst,1,5,No
1c76003c-35c3-4072-8fc1-d83a7fd2c483,49,Male,HR,2,10774,0,1,Yes,Engineer,4,5,No
8495ee30-6494-41e8-9124-161a68ea8966,43,Female,HR,13,5352,4,1,Yes,Executive,9,0,No
f498eba7-3057-4324-a10e-f08acc7573c2,21,Female,HR,10,7606,2,5,Yes,Engineer,8,4,Yes
439d8ccd-87a5-4d0a-aa31-d05b996f118c,40,Male,HR,2,2937,5,3,No,Manager,0,0,No
8960b1df-fa48-4dcc-b98e-192bb07764d0,21,Male,IT,1,5538,2,5,No,Engineer,4,9,No
71f6ed92-0ebb-4067-aee3-8b447b35b543,23,Male,HR,11,10158,3,2,No,Manager,4,2,No
bf93e3ff-a1bb-48a5-be23-679300958b77,20,Male,IT,19,8341,2,3,Yes,Technician,3,8,Yes
5ae4e46e-05c6-4ed5-b79a-dcea0f1a74bd,47,Male,Marketing,12,10602,1,2,Yes,Technician,5,8,No
e8634bb9-520c-4337-9cc5-54b5868cd536,57,Female,HR,10,12717,2,3,Yes,Analyst,8,1,No
742f5b8b-4a41-4b82-8e09-92734bc26536,20,Male,Marketing,11,12004,1,2,Yes,Executive,3,7,No
8495ee30-6494-41e8-9124-161a68ea8966,42,Female,HR,13,5351,4,1,Yes,Executive,7,1,No
5b8a653d-4124-4cc0-8201-8a5f935fbf77,55,Male,IT,17,6434,3,3,No,Technician,1,2,No
24be3b43-923f-4041-befe-e1705c532724,54,Male,Sales,7,13654,1,3,Yes,Executive,8,0,No
ea6f09cd-a0c3-4d1e-ae2e-59ddcb23eb7d,58,Male,IT,2,7727,2,0,Yes,Engineer,1,1,No
2a7bb252-6e3f-4b8a-88fe-6d8a611297b4,52,Male,Sales,11,3515,1,1,No,Executive,0,8,No
afda97a8-9f2d-4cd4-8345-f6c26e8f415e,55,Female,IT,19,8049,1,2,Yes,Analyst,7,6,Yes
7f9af3f6-5130-4efd-b823-8b99740099d0,34,Female,Finance,0,12357,2,4,Yes,Executive,5,5,Yes
8a9a04fb-2a11-4180-a23e-e3db24bd630b,26,Female,HR,11,10989,1,2,No,Manager,8,8,No
609705e7-2bfe-41b9-a271-51b53fa3e8e6,35,Male,HR,2,10390,5,6,No,Engineer,3,7,No
b8ace94d-ce51-4d7f-a86d-6b1f51d43953,20,Male,HR,7,12724,3,3,No,Technician,6,4,No
94b31120-57ba-4e07-b803-c97f16882b5f,40,Female,Finance,18,10112,0,0,No,Executive,6,5,No
e76c9173-54bf-40a8-b93a-3fc247092de8,37,Male,Marketing,16,9322,2,3,Yes,Analyst,4,4,No
5b999fe3-5876-44ff-9fa6-274bcaf52036,57,Male,Marketing,0,9693,2,3,Yes,Executive,2,6,No
324b80f4-c58d-43f9-aba9-bdc1079bea5b,43,Male,HR,12,10867,2,2,No,Manager,1,0,No
3ea965b2-9a52-433b-9162-c419dcdb9e44,41,Female,IT,2,5279,3,1,Yes,Executive,3,7,Yes
f8774349-9349-48e5-ac5a-17fc1cf04e28,44,Female,IT,9,12736,5,2,Yes,Executive,0,9,No
ea6f09cd-a0c3-4d1e-ae2e-59ddcb23eb7d,56,Male,IT,3,7726,1,0,Yes,Engineer,2,1,No
726314bb-3b34-4d89-929e-882a3ceb8532,45,Male,IT,5,9504,2,2,No,Analyst,2,0,No
47dbb5f3-27c3-4bf3-972f-f58e5a7e8a2e,55,Male,HR,10,5233,0,4,No,Executive,0,8,Yes
ecd6bced-ce73-437b-8369-b20c10a95790,46,Female,Marketing,7,8194,3,1,Yes,Engineer,1,1,Yes
0ffb3dbe-72df-4dd0-a0ad-b6b7240e37f0,27,Female,Sales,7,6721,2,1,No,Manager,4,0,No
f7bacd18-c15b-4249-91f2-24f79ed54db2,24,Male,Marketing,12,8246,1,1,Yes,Technician,6,1,No
439d8ccd-87a5-4d0a-aa31-d05b996f118c,41,Male,HR,1,2937,3,1,No,Manager,2,0,No
a92ae533-7849-49ee-956f-d50dcaa898f9,27,Female,Marketing,8,12632,3,0,Yes,Executive,2,4,No
f33c3ee3-9f1f-46a6-afc9-19e5b52a339d,40,Male,Marketing,2,3510,4,2,No,Analyst,2,4,No
cceb4c6d-a3d2-4f15-a7f4-db3f2c66cb00,21,Male,Sales,8,10013,0,1,No,Technician,0,7,Yes
689052a1-03ef-4f01-9e07-ca66ed363ffe,23,Male,Marketing,10,12136,2,4,No,Analyst,7,5,No
87619ad4-9db1-46d8-9553-676fb56f8fd1,55,Male,HR,12,10244,1,0,No,Executive,4,1,No
7a252f44-593e-498b-a4a2-e206a821cec4,27,Male,Finance,11,3879,2,0,No,Technician,5,2,No
f498eba7-3057-4324-a10e-f08acc7573c2,24,Female,HR,11,7607,2,3,Yes,Engineer,6,4,Yes
04d2c8f0-db86-4141-8524-6c66ccda9d51,28,Female,HR,7,3151,0,2,Yes,Manager,0,0,No
8690d148-2cd5-493e-ab80-088555cf8384,29,Male,HR,12,3679,3,2,Yes,Manager,5,0,No
94ebed3e-cbc7-40cd-ba64-da29d879312d,34,Female,Sales,14,14490,2,2,Yes,Technician,3,6,No
348ac5b7-7715-4eb6-ad14-c4d03fbdd6d1,34,Female,Finance,4,5413,2,5,Yes,Manager,8,7,No
b311cecb-6914-4f0f-8999-5845c4390093,31,Female,Sales,14,8278,2,2,Yes,Manager,3,7,No
23bb4c3c-2e79-4fd5-bd6e-04fb12f2261c,40,Male,Finance,1,13652,5,4,Yes,Analyst,4,9,No
fbf2244a-af20-4e1b-a93a-a995953e0b3b,33,Female,Sales,10,3110,3,4,No,Manager,3,4,No
b12ed142-0b5b-4486-9563-22db40525b1a,47,Female,Sales,7,4150,2,2,Yes,Analyst,5,7,No
c2fd93bf-7092-495c-a4d3-dd027be65a63,57,Female,Finance,18,2633,5,1,No,Technician,7,0,No
2bd73374-c45d-4a8c-aa89-7050fbbd8ac4,26,Female,IT,17,5012,2,5,Yes,Engineer,0,1,No
42bbb134-e3ac-4dae-a7f5-53ae3343624f,45,Male,Sales,9,10068,2,0,Yes,Technician,6,9,No
fae96b3d-ffc0-48bf-94e8-d4d7145939df,40,Male,HR,17,11754,4,2,Yes,Executive,5,0,Yes
f29204e3-3e0d-40b9-a0fa-876119029b12,53,Male,IT,7,13140,3,2,No,Technician,2,3,No
7d4af373-5232-40f3-acba-c2a880b0dcfb,46,Male,IT,11,3016,3,1,Yes,Executive,10,3,No
4730f51f-c59f-4989-8b86-f4c0e4b565fe,24,Male,IT,0,7304,1,1,Yes,Manager,8,3,No
7d4af373-5232-40f3-acba-c2a880b0dcfb,46,Male,IT,9,3014,4,2,Yes,Executive,8,4,No
cd8dfc7c-7bda-4127-8815-a4d70dcb1715,57,Female,Finance,0,14360,4,0,Yes,Executive,4,0,No
07bfa5cb-faf0-49e5-ad2d-d63b2d16a0e1,20,Female,IT,14,11837,2,0,Yes,Manager,9,7,No
7f9af3f6-5130-4efd-b823-8b99740099d0,33,Female,Finance,0,12356,1,4,Yes,Executive,7,7,Yes
de8f70f7-c3b3-427a-a841-e671d1eb4701,37,Male,Sales,17,3567,0,1,No,Technician,0,5,No
07b5ae54-086a-48ae-a77e-a21312605903,24,Female,Sales,4,6886,4,2,No,Manager,6,7,No
bb873b95-1261-4393-94a3-abfb790b1cdd,47,Female,HR,0,6909,2,1,Yes,Engineer,8,9,No
aefcb6e0-c0b3-4930-ae76-0b1fb216e60c,53,Female,HR,5,12122,0,0,Yes,Executive,0,4,No
fc6eb953-16b9-4de8-be32-47f0900ea067,44,Male,Marketing,16,11887,2,3,No,Analyst,9,2,No
c2cbb1b1-5c40-4b17-bb9d-ef202cf4f269,44,Female,Sales,18,5226,1,3,Yes,Engineer,2,0,Yes
0cc8211c-ea5a-48c5-bdfb-c3aba3568225,31,Female,Finance,9,10116,1,4,No,Analyst,3,9,No
1a667eb3-bf03-4c8f-b5e0-0118e993f9ca,50,Male,IT,15,6610,0,3,No,Manager,4,7,Yes
45a22237-0f6d-4b28-a8d9-7dbd0f685563,20,Female,Finance,10,3688,0,0,No,Manager,5,7,Yes
623e571d-9245-40c8-a23c-89030005ed98,53,Male,Marketing,0,8349,3,1,Yes,Analyst,2,10,No
2767c2c7-4452-41d9-b5bb-bf0ec3ff4f6f,21,Male,Sales,2,13406,1,4,Yes,Manager,0,6,No
9d0e844c-f71a-4a3e-9fbc-f275013be501,28,Male,HR,13,3887,0,4,Yes,Executive,7,1,Yes
8c94d921-bb48-423d-bdd8-f98b477846ea,28,Female,IT,10,4723,0,3,Yes,Analyst,2,1,Yes
2e033bb2-151c-4944-a042-c6f741aa8217,53,Female,HR,3,13911,0,3,No,Executive,6,9,No
b2a197db-9261-424d-bcee-214d18d4cbfc,40,Female,Finance,0,4638,3,0,No,Manager,6,7,No
4a4d35b1-9c79-403e-bea9-d8905da9a7fe,21,Female,Marketing,1,4959,2,2,Yes,Manager,10,2,No
ef0c79fe-e6b7-4fb9-82a7-60fff7b4f102,27,Female,Sales,9,14987,2,3,Yes,Engineer,2,2,No
d2f7aed2-de44-4882-8f2b-0be8e8cff516,24,Male,Marketing,13,14835,2,5,No,Executive,5,3,No
754a1e99-a0a0-4777-b920-d12dfef245e3,35,Male,Marketing,0,4190,2,4,No,Engineer,4,2,No
988f19c3-e0ed-4907-9d5f-7116fb117d75,47,Male,Finance,5,5517,3,2,Yes,Technician,5,7,No
0a2c5c7e-5b01-4789-9bba-3d70beaaf356,36,Female,Finance,0,13150,1,0,No,Manager,8,6,No
6a5eefb5-49c9-48b6-91bb-1f27f9073193,56,Female,IT,10,13401,2,2,No,Executive,8,1,No
7ffedfa1-f2e9-44c8-8de2-ffc9e1e68a66,24,Female,Finance,10,8314,0,3,Yes,Technician,2,5,No
7d193d80-466d-4662-adda-51d7f121474b,50,Female,HR,11,4257,2,4,No,Analyst,3,6,No
c76e970d-c203-43e6-bb76-a2c1ef549a79,54,Male,Finance,2,14320,1,0,No,Analyst,6,3,No
3aeba2f0-c764-4515-a068-e2e8fa010e29,48,Female,Finance,0,8562,2,3,No,Executive,3,6,No
94b70e3c-f643-408b-9b3a-a746fb2aaf21,33,Female,IT,8,2304,2,5,Yes,Engineer,1,5,No
be15b790-1c4f-46b2-b096-30fbc57ce999,51,Female,Sales,19,11782,1,3,No,Executive,2,5,No
cf530446-c21d-42a9-ba1b-8e97240e1f71,38,Female,HR,13,2321,5,0,No,Manager,8,2,No
1f30c638-28a2-4bf5-928c-413f679c09f6,33,Male,Finance,13,9487,3,3,Yes,Technician,0,3,No
3149ddde-3550-4338-b3a5-790242122e17,23,Male,Finance,3,8883,2,1,No,Manager,5,7,No
8293d752-451d-4116-8722-4796b2e58242,42,Female,Finance,6,12006,1,0,Yes,Analyst,5,5,No
77084898-a5ee-427b-acdc-e11017d0c5a5,38,Female,HR,13,14138,2,4,Yes,Executive,0,4,No
1f30c638-28a2-4bf5-928c-413f679c09f6,33,Male,Finance,13,9485,2,4,Yes,Technician,0,1,No
df4e298a-fc45-41f5-9251-44ddb7e0d7ba,47,Male,Marketing,10,12450,2,4,No,Engineer,2,3,Yes
6c558a9c-db7d-419b-a7fb-cc196feadf3c,49,Female,Sales,9,8301,3,1,Yes,Engineer,7,3,Yes
9e1d3369-e7dd-4a6e-8df0-8c780c686d2c,49,Female,Sales,11,5309,3,1,Yes,Engineer,1,2,No
d1ce2e7f-34ae-45b4-b972-a20144ede577,25,Female,IT,0,13834,2,4,No,Analyst,4,5,No
8f24b6d1-c00a-44b9-b0c4-6237e05e4b46,36,Female,Finance,4,10719,2,1,Yes,Executive,3,3,Yes
e47ddcbb-bf79-478d-859b-ac805c079c90,38,Female,Sales,10,13515,1,2,No,Technician,2,4,No
830743fb-587c-4c39-b5eb-69671e6f2c0f,32,Female,Marketing,2,9068,2,4,No,Engineer,1,0,No
f7bb92fb-f484-4687-bf78-200f1a4a60df,35,Female,HR,11,2322,3,1,No,Analyst,10,3,No
d7f259b7-9125-4b58-9394-961794e9de32,21,Male,IT,5,7610,1,2,No,Executive,0,0,Yes
6801c25a-2871-4433-8fec-99b8c6d6b620,52,Male,Sales,0,12642,2,1,No,Technician,5,0,No
9e2e56ea-2671-48d4-8809-81ca2142d797,39,Male,Marketing,13,9933,0,0,No,Executive,2,6,No
13cfd959-e059-4f09-8b7e-f4c3ef496d52,49,Female,Marketing,1,12463,3,2,No,Manager,5,1,No
3d150d6a-d3c3-425b-9af1-b42df913d9a5,53,Male,HR,0,2569,1,2,Yes,Engineer,2,2,Yes
8380d200-387f-4bb6-8155-dfba3147ed2f,21,Male,Finance,7,12301,2,1,No,Executive,1,1,No
4e12af52-5107-45da-85c2-441a0afcc89a,23,Female,Sales,12,3218,1,2,No,Analyst,3,0,No
1f5a9526-a3e9-499c-8d31-3c31babb39a2,53,Male,IT,3,7608,3,0,Yes,Engineer,7,3,No
b87749bb-0e4a-4a90-bd9e-52124cc69969,39,Female,HR,11,10739,1,0,No,Engineer,6,1,Yes
5bf1ef44-54eb-47ca-901c-dde15ea322d2,32,Female,IT,8,8340,2,0,No,Technician,7,7,Yes
0dcd8f74-2d2d-488c-bdbf-80584547c3e9,22,Male,Sales,18,11720,5,2,No,Manager,7,2,No
7ef92f63-3d51-462e-90b4-0567e687077b,42,Female,HR,5,3249,3,2,Yes,Manager,8,3,Yes
f3c23fbf-ed39-4e26-a2da-08c2918a3f9d,57,Male,Marketing,19,12150,2,0,Yes,Executive,5,1,No
4ffcb467-fd29-4459-a667-332e324a4ea0,39,Male,IT,8,7812,1,3,No,Analyst,4,1,No
88d73a48-ca65-460d-b26b-f0511450c664,31,Male,Finance,8,4866,4,4,Yes,Executive,2,8,Yes
d6ce6d4c-a9e4-4dfa-9474-ae87cfb21307,39,Female,IT,15,4088,2,3,No,Manager,9,6,Yes
05478139-a8d7-4378-b94f-77502c3afd22,53,Male,Finance,14,8515,6,2,Yes,Analyst,6,2,No
2acbbd0a-299c-441b-bd39-4dc211b0847e,51,Female,IT,19,3998,1,3,No,Analyst,0,3,No
8832d646-1c96-4650-b6e6-1c3e6ba1fdd4,55,Female,Finance,18,11086,3,3,Yes,Technician,6,1,No
0425008a-8f5e-40fe-984a-8e8414823d89,20,Male,Finance,18,9627,1,3,No,Analyst,4,1,No
1ba02850-cc0f-4ea2-a889-744f0f2badcc,55,Male,Sales,2,7779,1,3,No,Analyst,4,2,Yes
9f0ee4ff-7565-49c2-9e02-dc4109f564c2,34,Male,Finance,4,10526,2,0,No,Technician,5,1,No
7ef92f63-3d51-462e-90b4-0567e687077b,40,Female,HR,6,3248,1,2,Yes,Manager,5,4,Yes
fd770146-caef-4744-9e92-10c3f9b99b26,38,Male,Sales,14,2669,2,1,No,Technician,3,3,No
29c3be94-3a9e-45f8-ae4c-76f345931311,33,Female,Finance,2,7700,0,1,Yes,Technician,4,8,No
6a1277d3-3f67-4129-994c-f152c1a90420,34,Male,Sales,10,4295,3,3,No,Engineer,3,5,Yes
5d4e98d9-732e-4e1e-9c6a-268f5628acff,47,Female,HR,13,10256,4,2,Yes,Technician,0,4,Yes
a6af57c7-9343-4ddd-9b42-3d4158330dde,27,Female,IT,15,3091,2,0,No,Engineer,0,7,No
cbb76f0a-8bbf-4106-bcf0-d743c91d64bc,45,Female,HR,11,12637,4,2,Yes,Analyst,5,6,No
b2d41929-ade5-45c2-8958-687861356ac7,50,Female,Finance,3,2869,4,6,Yes,Manager,9,10,No
515f4491-aaa4-4423-a3d5-a839e6adb0b0,50,Male,Finance,3,8343,0,2,Yes,Manager,2,0,No
25c42828-7528-4109-9ed6-dacd1abd0d6d,25,Female,IT,9,14767,1,2,No,Engineer,3,3,No
4ffcb467-fd29-4459-a667-332e324a4ea0,39,Male,IT,10,7813,1,2,No,Analyst,2,0,No
36e7c751-cea5-4c03-a94c-8033a17cd43f,56,Male,Marketing,17,7019,1,4,No,Engineer,4,5,No
2af4bdfb-9b58-4a5a-abbc-9ef3e3c7c913,58,Male,HR,9,4197,4,5,Yes,Technician,1,4,No
2eee1e3b-2f1c-4a74-b54f-3dd28c4861e8,25,Male,Sales,9,3125,2,3,No,Technician,7,7,No
812f102d-df7f-4326-9026-0cce0ac2e906,45,Female,Sales,7,3784,1,2,Yes,Manager,3,6,No
3901f845-f093-444e-ad07-06e5f6c35949,25,Female,Sales,15,11239,0,3,Yes,Manager,3,0,No
627e4432-0dd6-4a2d-97ae-f1903088de90,48,Female,HR,11,6546,0,0,Yes,Technician,4,7,No
be28ad1f-95c6-4c83-8688-f828d0be180b,40,Female,HR,14,6899,3,2,No,Executive,2,6,No
af5a6dc8-b30e-4002-8245-ed412aaefe3f,31,Female,HR,12,2313,4,3,No,Technician,3,2,Yes
c2407940-35d3-4694-af68-85ebf9888ce4,20,Male,HR,7,11288,4,0,Yes,Analyst,0,3,No
bbf353e3-f753-4aad-988b-0f8a8dc6696e,33,Male,Sales,19,11539,2,1,Yes,Executive,6,3,Yes
31137ac5-4476-4328-a9b2-ff93e0ff217d,47,Male,Marketing,10,13641,4,3,Yes,Analyst,1,2,No
9d0e844c-f71a-4a3e-9fbc-f275013be501,31,Male,HR,14,3886,0,3,Yes,Executive,7,3,Yes
f8382312-157b-40a8-bd37-242662517f7d,58,Female,HR,8,5417,1,2,No,Technician,3,7,No
d9c6a377-64ad-4b1b-b9f3-ed9646792c6d,42,Female,Sales,10,9190,2,3,No,Executive,1,0,No
a06dd9d5-870d-4059-afc7-8b8f4b65c33d,58,Male,Marketing,10,11157,3,2,Yes,Engineer,4,7,No
340f09d2-bc5a-4964-a771-ab609110b913,49,Female,Marketing,11,9865,5,3,No,Manager,8,1,No
d0c8e12d-2a1e-4589-8f81-32f965a43940,55,Female,IT,16,3027,3,1,No,Manager,7,8,No
93ad4ccd-dcb0-4133-b2b7-a76dbeb65cc1,55,Female,IT,4,8484,1,3,No,Engineer,0,8,No
349b72ea-c86a-4c47-b4f8-34f1c85d6d57,41,Female,Marketing,3,8442,2,1,Yes,Technician,0,3,No
4c8fc327-5e42-4a9c-ba10-a279ad8b834f,57,Female,IT,13,14001,2,4,Yes,Executive,6,0,Yes
d0708972-9591-4f1c-b304-cb9c280718d8,22,Male,Marketing,9,5263,3,0,No,Manager,10,8,No
1e433872-53dd-4587-89f4-d4e7ea024700,45,Male,IT,17,6107,3,2,No,Manager,0,3,No
0633d1c3-69e2-491b-a8d6-f560ae8b9053,49,Male,HR,7,3637,2,2,No,Engineer,1,6,No
8dad37cf-5df6-4541-8471-0b6986f73c45,32,Male,IT,11,3895,3,2,No,Manager,3,7,No
337578fc-8bb5-43c1-8a43-3edda7824f80,46,Male,Finance,16,10247,0,4,No,Executive,1,8,No
8a9a04fb-2a11-4180-a23e-e3db24bd630b,26,Female,HR,13,10987,3,0,No,Manager,7,9,No
91236bf3-4880-4a0b-bbbf-157c1ae9d85d,38,Male,IT,8,14657,1,3,No,Analyst,6,3,No
a06967f2-bc88-458a-96bc-ece3e59e06e5,38,Female,Marketing,8,10544,1,3,Yes,Engineer,8,8,Yes
fe5ad16e-d102-4117-82cc-2d054810b749,23,Male,Sales,18,9553,4,0,No,Analyst,4,9,No
0f2aee6d-4ce1-4b3e-a284-36b3c93ba59d,29,Male,Marketing,11,6045,1,0,No,Analyst,5,2,No
a601cab2-fe1e-47d1-a606-1e3619225848,57,Female,HR,16,3906,3,2,Yes,Analyst,10,9,No
574e9b90-dc20-4984-a5c5-f1799193b4fd,20,Female,Sales,15,5684,3,0,No,Manager,2,1,No
8d38ebdc-e1b7-4759-af29-ba79c9e290ba,49,Male,HR,0,7272,3,4,Yes,Executive,1,7,No
2da01be2-b527-4c40-bc8b-6745c3e61646,20,Male,Sales,18,14888,4,2,No,Engineer,9,6,No
150b3fe3-7dc2-4e26-b69e-b3b3b403e139,51,Male,HR,18,10922,2,5,No,Executive,1,0,No
1a667eb3-bf03-4c8f-b5e0-0118e993f9ca,51,Male,IT,16,6610,0,2,No,Manager,4,7,Yes
a6f25d4d-5033-4767-874f-e05b09752eb4,54,Male,HR,10,14488,1,0,Yes,Analyst,7,5,No
46027f18-50c7-41ec-a6a9-ceb3146397ab,51,Female,Sales,12,9525,4,0,Yes,Engineer,6,2,No
b29bae50-eac0-4ee9-8886-8d72e2fd3028,41,Female,Sales,10,14370,4,0,No,Technician,5,0,No
76925560-9e40-4549-a5cf-29b8c14f2c1b,24,Male,HR,4,9205,1,0,Yes,Analyst,0,8,No
cccb8fad-c695-4ec0-b6f6-95abdd147bef,41,Female,Sales,19,2078,1,0,Yes,Technician,6,6,No
13cfd959-e059-4f09-8b7e-f4c3ef496d52,49,Female,Marketing,0,12461,0,5,No,Manager,4,0,No
f8382312-157b-40a8-bd37-242662517f7d,60,Female,HR,6,5417,3,1,No,Technician,2,6,No
6b358ff6-5b7c-42dd-b3b0-cc75a837ddeb,56,Female,Finance,2,9552,4,0,Yes,Technician,5,1,No
d6ce6d4c-a9e4-4dfa-9474-ae87cfb21307,37,Female,IT,13,4089,1,2,No,Manager,8,2,Yes
89b30e5b-179c-4f15-bd47-b5dcea051b80,45,Female,Finance,7,3738,5,2,No,Technician,0,2,No
c4b05f76-54f1-4e7c-b653-bcb7db982d02,57,Male,Finance,5,10478,0,2,No,Analyst,3,4,No
69b56485-b669-43c7-b5c1-072602465e7b,27,Female,IT,17,13518,2,4,Yes,Analyst,6,8,No
ec34b18c-1212-4080-a177-2c3c7afd0073,41,Female,Finance,15,3500,0,0,Yes,Analyst,7,4,Yes
b5ac0242-eb98-467a-86d9-c80e224dd1df,34,Female,Finance,12,8081,1,4,No,Analyst,0,0,Yes
61a90234-269f-4d99-84e8-f3737d174c6d,34,Female,Sales,15,12947,0,3,Yes,Analyst,5,3,No
cb89cc32-7660-428c-8eff-05e57271c222,55,Female,Marketing,2,4733,0,2,No,Executive,1,4,No
0c07b9d4-aa99-4f60-966f-334c76c0c68d,27,Female,IT,14,6005,2,4,Yes,Analyst,0,8,No
4cc19b94-013f-4cde-a240-bdea548b5d51,29,Male,Marketing,6,10177,4,3,No,Manager,2,3,No
e20aaa54-835c-40ec-b098-4ed282b0ac4a,50,Female,HR,9,14229,3,2,No,Manager,2,4,No
2d73f57f-0047-49dc-ac0c-abae739061c5,44,Female,Finance,15,14607,1,2,No,Executive,7,2,No
d1ce2e7f-34ae-45b4-b972-a20144ede577,28,Female,IT,0,13834,5,3,No,Analyst,4,5,No
f18107f2-5659-4cc5-9ae2-e4c1975de438,59,Female,IT,8,5440,3,3,No,Manager,7,0,No
1d8da168-1231-46fa-8c56-94ceed5181a2,54,Male,HR,10,14754,4,0,Yes,Engineer,4,8,No
7098957d-2c51-42d6-b273-9fedf6e34640,43,Female,Sales,7,6320,3,0,No,Engineer,5,2,No
36ef85b9-c2c9-4d94-bbed-c1d3a3af93c7,31,Female,Sales,18,9619,3,3,No,Executive,0,0,No
70a79122-5031-432f-8a4d-303eb5b3c974,55,Male,IT,8,2622,4,3,No,Analyst,2,2,Yes
1e5fc6f9-f748-4055-98cf-35f312958c13,25,Female,Sales,7,10606,2,3,No,Manager,3,4,No
9d0e844c-f71a-4a3e-9fbc-f275013be501,27,Male,HR,14,3886,1,3,Yes,Executive,5,3,Yes
33c69629-b911-486e-a71a-1fd815dc8b8e,39,Female,Sales,14,2737,2,2,Yes,Technician,5,3,Yes
27dd058d-4a3a-4637-bd48-f265cc90bb73,23,Female,IT,18,3810,2,2,No,Manager,9,1,Yes
e2e0a31f-fc44-4ea5-9ab4-675ad378eec4,55,Female,IT,8,12915,3,0,No,Executive,0,6,No
70690ba2-a842-45a6-8807-adab6ab7d7b0,54,Male,Finance,2,14914,1,3,No,Engineer,3,3,No
7a8d455f-1e07-418e-83a9-f9f6884f22f4,49,Female,Finance,17,10772,0,4,No,Technician,7,0,No
a414a142-7d70-4910-8ad7-d9e609b52a26,36,Male,IT,12,4311,1,2,No,Technician,0,5,No
0d9a59e7-3300-469e-a527-559f3661acf7,26,Male,IT,1,11546,0,1,No,Executive,0,5,No
6801c25a-2871-4433-8fec-99b8c6d6b620,53,Male,Sales,0,12640,2,5,No,Technician,6,0,No
8db15242-b2e7-4417-9573-5e2c429103d5,25,Male,IT,8,2633,2,0,No,Executive,7,1,No
71836833-c8d1-418e-9339-911a7a2130ff,44,Female,IT,12,8517,1,3,No,Technician,3,0,No
18263749-7a88-4fc1-8eb3-dab50ef828df,31,Male,Marketing,3,11499,3,0,No,Technician,0,5,Yes
ba5aea58-a0c9-41ff-88d1-a3d07a8d00e0,52,Female,Sales,1,6697,4,3,No,Manager,9,1,No
aa809c00-71d4-482e-bef7-613ea0841af8,41,Female,IT,10,7273,2,2,No,Executive,6,4,No
46030afc-c450-4877-a19e-db0f41b23585,29,Female,IT,5,13384,1,3,No,Executive,0,6,No
b015e2e1-3b14-4322-96eb-3c022d3a47f1,23,Male,IT,8,6243,1,3,Yes,Manager,1,3,No
2c982429-3604-4b63-b10b-b2ab4734e213,28,Female,Marketing,14,14097,4,2,Yes,Analyst,4,0,No
4c83345e-2c56-4a5d-87b9-c6a9ba2953a1,20,Male,HR,6,11099,4,2,Yes,Engineer,7,8,Yes
71f6ed92-0ebb-4067-aee3-8b447b35b543,20,Male,HR,12,10159,2,5,No,Manager,3,4,No
25c42828-7528-4109-9ed6-dacd1abd0d6d,25,Female,IT,11,14766,0,0,No,Engineer,4,5,No
0425008a-8f5e-40fe-984a-8e8414823d89,21,Male,Finance,20,9626,0,4,No,Analyst,5,4,No
184b8206-e1e8-4d18-9872-a7ab1c5daef4,37,Male,IT,19,11505,4,2,Yes,Manager,2,0,No
8c86e2b4-85b0-4fb7-a769-555152a2acf9,53,Male,Finance,18,4141,2,1,Yes,Manager,0,2,No
0caad8d1-e160-4ccc-ab7d-b7ed4be1714d,55,Male,Finance,15,4775,4,2,No,Manager,3,5,No
d253f877-1c77-4c0a-8f44-eba27949c3ea,55,Male,HR,12,8768,2,1,No,Manager,8,0,Yes
60a67923-5a67-4c1b-ab48-dc616d2c890b,55,Female,Finance,20,11524,1,1,No,Engineer,7,6,No
ff5bf121-e61f-4d09-befc-b958436b336b,23,Female,IT,8,9686,1,1,No,Analyst,6,3,No
1e5fc6f9-f748-4055-98cf-35f312958c13,26,Female,Sales,6,10608,3,2,No,Manager,2,7,No
7a8d455f-1e07-418e-83a9-f9f6884f22f4,50,Female,Finance,18,10773,0,3,No,Technician,6,0,No
100f7bec-93bf-412b-acf2-173fd65e80b0,35,Female,Finance,12,6150,0,2,Yes,Engineer,2,2,No
335c4533-52ba-491b-9782-f2c371d80f05,23,Male,Finance,7,6406,3,1,Yes,Technician,4,5,No
8495ee30-6494-41e8-9124-161a68ea8966,43,Female,HR,11,5351,3,1,Yes,Executive,9,0,No
36d727c5-ea9e-4271-8a11-42c37d0f905f,26,Male,HR,11,7040,2,2,Yes,Technician,2,4,No
27d50f94-3509-4849-81ac-69e04f6c9211,23,Male,HR,14,7612,4,3,Yes,Manager,7,4,No
79bfdfd5-c83a-4719-ba29-ae44b2055fed,36,Female,Marketing,15,14892,2,2,No,Executive,4,1,No
